month_year,full_date,name,SpeechID,position_cat,Organisation,HFSC_ChairConnect,HFSC_RankMembConnect,SpeakerConnect,HFSC_CombConnect,FedBoardCentrality,FedSpoketoFed,bankersfinance,other_private,otherregulators,io,community_organisations,thinktank,press_association,prof_econ_assoc,university,hearing,trade_assoc,non_finance_gov,nonbuinessadvocacy,social_events,economic_literacy,other,org,Scrutiny,,,,,,,,,,Financial.Markets,Macroeconomics,Monetary.Policy,International.Economy,Local.Housing.Dev,Banking.Regulation,CPIAUCNS,PCEPI,INTDSRUSM193N,DFF,FEDFUNDS,GDPDEF,GDPC96,U6RATE,SPCS10RSA,CPIAUCNSPercent,PCEPIPercent,GDPC96Percent,CaseShillerChange,UnemploymentRateChange,pres_party,house_dem_rep,senate_dem_rep
5/1/2004,5/21/2004,Edward M. Gramlich,515,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0.088117488,0,0,0.712950587,0.090120159,189.1,89.426,2,1.03,1,88.861,13710.681,9.6,175.54,2.961396087,2.520519759,4.076157851,15.58049447,-5.208333333,1,0.895196497,0.941176474
5/1/2004,5/22/2004,Roger W. Ferguson,516,2,Sidwell Friends School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0.120535716,0,0.096726194,0.494047612,0.092261903,0.145833328,189.1,89.426,2,1.03,1,88.861,13710.681,9.6,175.54,2.961396087,2.520519759,4.076157851,15.58049447,-5.208333333,1,0.895196497,0.941176474
6/1/2004,6/3/2004,Susan Schmidt Bies,517,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0,0.086242303,0,0.100616015,0.697467506,189.7,89.714,2.01,1.02,1.03,88.861,13710.681,9.5,178.84,3.162888772,2.727556457,4.076157851,16.61261463,-8.421052632,1,0.895196497,0.941176474
6/1/2004,6/4/2004,Donald L. Kohn,518,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0,0.532266676,0.32373333,0,0,0,189.7,89.714,2.01,1.02,1.03,88.861,13710.681,9.5,178.84,3.162888772,2.727556457,4.076157851,16.61261463,-8.421052632,1,0.895196497,0.941176474
6/1/2004,6/8/2004,Alan Greenspan,519,3,American Bankers Association (ABA),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.097203732,0.684420764,0.073235683,0,0,0,189.7,89.714,2.01,1.02,1.03,88.861,13710.681,9.5,178.84,3.162888772,2.727556457,4.076157851,16.61261463,-8.421052632,1,0.895196497,0.941176474
6/1/2004,6/10/2004,Mark W. Olson,520,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0,0,0,0,0,0.734212995,189.7,89.714,2.01,1.02,1.03,88.861,13710.681,9.5,178.84,3.162888772,2.727556457,4.076157851,16.61261463,-8.421052632,1,0.895196497,0.941176474
6/1/2004,6/15/2004,Mark W. Olson,521,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Low,,,,,,,,,,0,0.485465109,0.084302329,0.324612409,0,0,189.7,89.714,2.01,1.02,1.03,88.861,13710.681,9.5,178.84,3.162888772,2.727556457,4.076157851,16.61261463,-8.421052632,1,0.895196497,0.941176474
6/1/2004,6/21/2004,Ben S. Bernanke,522,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.315033168,0,0.212232873,0.35003686,0,0,189.7,89.714,2.01,1.02,1.03,88.861,13710.681,9.5,178.84,3.162888772,2.727556457,4.076157851,16.61261463,-8.421052632,1,0.895196497,0.941176474
6/1/2004,6/22/2004,Susan Schmidt Bies,523,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0,0,0,0,0.809550881,189.7,89.714,2.01,1.02,1.03,88.861,13710.681,9.5,178.84,3.162888772,2.727556457,4.076157851,16.61261463,-8.421052632,1,0.895196497,0.941176474
6/1/2004,6/24/2004,Edward M. Gramlich,524,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,Low,,,,,,,,,,0,0.472507566,0,0.147432029,0,0.157703921,189.7,89.714,2.01,1.02,1.03,88.861,13710.681,9.5,178.84,3.162888772,2.727556457,4.076157851,16.61261463,-8.421052632,1,0.895196497,0.941176474
7/1/2004,7/7/2004,Roger W. Ferguson,525,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0,0.476904631,0,0.350929826,0,0.052189562,189.4,89.834,2.25,1.4,1.26,89.432,13831.044,9.5,181.53,2.903907075,2.594785939,3.304125126,17.01096238,-8.421052632,1,0.895196497,0.941176474
7/1/2004,7/15/2004,Susan Schmidt Bies,526,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0.462847412,0,0,0.146908686,0.277935326,189.4,89.834,2.25,1.4,1.26,89.432,13831.044,9.5,181.53,2.903907075,2.594785939,3.304125126,17.01096238,-8.421052632,1,0.895196497,0.941176474
7/1/2004,7/16/2004,Susan Schmidt Bies,527,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.06269113,0,0,0,0.156472981,0.680428147,189.4,89.834,2.25,1.4,1.26,89.432,13831.044,9.5,181.53,2.903907075,2.594785939,3.304125126,17.01096238,-8.421052632,1,0.895196497,0.941176474
7/1/2004,7/21/2004,Roger W. Ferguson,528,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0,0.689126074,0.070046701,0.112074718,0,0,189.4,89.834,2.25,1.4,1.26,89.432,13831.044,9.5,181.53,2.903907075,2.594785939,3.304125126,17.01096238,-8.421052632,1,0.895196497,0.941176474
8/1/2004,8/12/2004,Edward M. Gramlich,530,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0,0.250614256,0.168304667,0.382063895,0,0.101965599,189.5,89.908,2.43,1.29,1.43,89.432,13831.044,9.4,183.53,2.585751979,2.366863905,3.304125126,16.94000981,-7.446808511,1,0.895196497,0.941176474
8/1/2004,8/12/2004,Susan Schmidt Bies,529,1,Federal Reserve Bank of Chicago,0,0,0,0,0.000525213,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Low,,,,,,,,,,0,0,0,0,0,0.652339995,189.5,89.908,2.43,1.29,1.43,89.432,13831.044,9.4,183.53,2.585751979,2.366863905,3.304125126,16.94000981,-7.446808511,1,0.895196497,0.941176474
8/1/2004,8/27/2004,Alan Greenspan,531,3,Federal Reserve Bank of Kansas City,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0,0.505894959,0,0,0,0,189.5,89.908,2.43,1.29,1.43,89.432,13831.044,9.4,183.53,2.585751979,2.366863905,3.304125126,16.94000981,-7.446808511,1,0.895196497,0.941176474
9/1/2004,9/10/2004,Edward M. Gramlich,532,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Low,,,,,,,,,,0,0,0,0.087096773,0.725806475,0.064516127,189.9,90.083,2.59,1.53,1.61,89.432,13831.044,9.4,185.52,2.474986835,2.281229533,3.304125126,16.63432514,-10.63829787,1,0.895196497,0.941176474
9/1/2004,9/16/2004,Edward M. Gramlich,533,1,Federal Reserve Bank of Kansas City,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0,0,0.476230204,0,0,0,189.9,90.083,2.59,1.53,1.61,89.432,13831.044,9.4,185.52,2.474986835,2.281229533,3.304125126,16.63432514,-10.63829787,1,0.895196497,0.941176474
9/1/2004,9/28/2004,Susan Schmidt Bies,534,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.077419356,0,0,0,0.138709679,0.635483861,189.9,90.083,2.59,1.53,1.61,89.432,13831.044,9.4,185.52,2.474986835,2.281229533,3.304125126,16.63432514,-10.63829787,1,0.895196497,0.941176474
9/1/2004,9/30/2004,Susan Schmidt Bies,535,1,,0.56,0,0,0.56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.119829684,0.428223848,0,0,0.096107058,0.283454984,189.9,90.083,2.59,1.53,1.61,89.432,13831.044,9.4,185.52,2.474986835,2.281229533,3.304125126,16.63432514,-10.63829787,1,0.895196497,0.941176474
10/1/2004,10/4/2004,Ben S. Bernanke,536,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0,0,0,0,0.765782237,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/5/2004,Alan Greenspan,537,3,American Bankers Association (ABA),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.236121386,0,0,0.119170986,0.108808286,0.425610662,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/6/2004,Roger W. Ferguson,538,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0.609557688,0,0.164717838,0.110320285,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/7/2004,Alan Greenspan,541,3,Federal Reserve Bank of St Louis,0,0,0,0,0.000525213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.226579517,0.126361653,0.34204793,0.209150329,0,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/7/2004,Ben S. Bernanke,540,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0.130127922,0,0.690339684,0,0,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/7/2004,Roger W. Ferguson,539,2,,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,Low,,,,,,,,,,0,0.231566355,0.092865683,0.542845726,0,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/8/2004,Ben S. Bernanke,543,1,Federal Reserve Bank of St Louis,0,0,0,0,0.000525213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0,0.753240049,0.106272683,0,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/8/2004,Roger W. Ferguson,542,2,Federal Reserve Bank of St Louis,0,0,0,0,0.000525213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.098238483,0.088753387,0.684281826,0,0,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/14/2004,Ben S. Bernanke,544,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.186399013,0,0.336337566,0.348627597,0,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/15/2004,Alan Greenspan,546,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0,0.753764391,0,0,0,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/15/2004,Donald L. Kohn,545,1,European Central Bank,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Low,,,,,,,,,,0.245112777,0.191729322,0.400000006,0.07218045,0,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/19/2004,Alan Greenspan,547,3,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0.522813678,0,0,0.34505704,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/21/2004,Ben S. Bernanke,548,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0.589309454,0.237715811,0,0,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/21/2004,Susan Schmidt Bies,549,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0,0,0,0,0.834987581,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/23/2004,Susan Schmidt Bies,550,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.140601113,0.322465628,0.254712164,0.109016813,0.111563936,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/26/2004,Roger W. Ferguson,551,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0.707702041,0,0.13257575,0,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
10/1/2004,10/29/2004,Roger W. Ferguson,552,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0.37062937,0.504495502,0,0,0,190.9,90.43,2.75,1.86,1.76,90.078,13947.662,9.7,187.44,3.090623363,2.689372996,3.025216699,16.34122919,-5.154639175,1,0.895196497,0.941176474
11/1/2004,11/5/2004,Susan Schmidt Bies,553,1,Securities Industry and Financial Markets Association (SIFMA),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.117854625,0,0,0,0,0.710656345,191,90.734,2.92,1.83,1.93,90.078,13947.662,9.4,189.48,3.403141361,2.915114511,3.025216699,15.99641123,-6.382978723,1,0.895196497,0.941176474
11/1/2004,11/15/2004,Mark W. Olson,554,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0,0.786754012,0,0,0,0,191,90.734,2.92,1.83,1.93,90.078,13947.662,9.4,189.48,3.403141361,2.915114511,3.025216699,15.99641123,-6.382978723,1,0.895196497,0.941176474
11/1/2004,11/18/2004,Susan Schmidt Bies,555,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.104006164,0.062403698,0,0,0,0.72187984,191,90.734,2.92,1.83,1.93,90.078,13947.662,9.4,189.48,3.403141361,2.915114511,3.025216699,15.99641123,-6.382978723,1,0.895196497,0.941176474
11/1/2004,11/19/2004,Alan Greenspan,556,3,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0.540138721,0,0.285431117,0,0,191,90.734,2.92,1.83,1.93,90.078,13947.662,9.4,189.48,3.403141361,2.915114511,3.025216699,15.99641123,-6.382978723,1,0.895196497,0.941176474
12/1/2004,12/2/2004,Ben S. Bernanke,557,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0,0,0.796747983,0,0,0,190.3,90.793,3.15,2.04,2.16,90.078,13947.662,9.2,191.75,3.152916448,2.762327492,3.025216699,15.70273794,-6.52173913,1,0.895196497,0.941176474
12/1/2004,12/7/2004,Susan Schmidt Bies,558,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.110534512,0,0,0,0.062272962,0.702127635,190.3,90.793,3.15,2.04,2.16,90.078,13947.662,9.2,191.75,3.152916448,2.762327492,3.025216699,15.70273794,-6.52173913,1,0.895196497,0.941176474
1/1/2005,1/6/2005,Donald L. Kohn,559,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.463739187,0,0.135063201,0.079840317,0,0.227544904,190.7,90.855,3.25,1.97,2.28,90.893,14100.244,9.3,194.6,2.884111169,2.474272192,3.501208915,15.71942446,-6.451612903,1,0.87445879,0.800000012
1/1/2005,1/7/2005,Ben S. Bernanke,560,1,American Economic Association (AEA),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0,0,0.226215646,0.241014794,0.116279073,0.289640605,190.7,90.855,3.25,1.97,2.28,90.893,14100.244,9.3,194.6,2.884111169,2.474272192,3.501208915,15.71942446,-6.451612903,1,0.87445879,0.800000012
1/1/2005,1/7/2005,Roger W. Ferguson,561,2,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0,0.597794533,0,0.217063263,0,0,190.7,90.855,3.25,1.97,2.28,90.893,14100.244,9.3,194.6,2.884111169,2.474272192,3.501208915,15.71942446,-6.451612903,1,0.87445879,0.800000012
1/1/2005,1/9/2005,Donald L. Kohn,562,1,American Economic Association (AEA),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0.142020494,0.108345531,0.614202023,0,0,0,190.7,90.855,3.25,1.97,2.28,90.893,14100.244,9.3,194.6,2.884111169,2.474272192,3.501208915,15.71942446,-6.451612903,1,0.87445879,0.800000012
1/1/2005,1/12/2005,Roger W. Ferguson,563,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0.461275131,0.309370995,0,0,0,190.7,90.855,3.25,1.97,2.28,90.893,14100.244,9.3,194.6,2.884111169,2.474272192,3.501208915,15.71942446,-6.451612903,1,0.87445879,0.800000012
1/1/2005,1/18/2005,Susan Schmidt Bies,564,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0.070669502,0.572794914,0,0,0.185972363,0.074920297,190.7,90.855,3.25,1.97,2.28,90.893,14100.244,9.3,194.6,2.884111169,2.474272192,3.501208915,15.71942446,-6.451612903,1,0.87445879,0.800000012
1/1/2005,1/19/2005,Ben S. Bernanke,565,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0.446922749,0,0.373812467,0,0,190.7,90.855,3.25,1.97,2.28,90.893,14100.244,9.3,194.6,2.884111169,2.474272192,3.501208915,15.71942446,-6.451612903,1,0.87445879,0.800000012
1/1/2005,1/27/2005,Roger W. Ferguson,566,2,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0.461275131,0.308515191,0,0,0,190.7,90.855,3.25,1.97,2.28,90.893,14100.244,9.3,194.6,2.884111169,2.474272192,3.501208915,15.71942446,-6.451612903,1,0.87445879,0.800000012
2/1/2005,2/4/2005,Alan Greenspan,567,3,,NA,NA,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Low,,,,,,,,,,0.097777776,0.551851869,0,0.237777784,0,0,191.8,91.121,3.49,2.4,2.5,90.893,14100.244,9.3,197.78,2.919708029,2.529603494,3.501208915,15.85600162,-4.301075269,1,0.87445879,0.800000012
2/1/2005,2/6/2005,Alan Greenspan,568,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0.088594161,0.083289124,0.702917755,0,0,191.8,91.121,3.49,2.4,2.5,90.893,14100.244,9.3,197.78,2.919708029,2.529603494,3.501208915,15.85600162,-4.301075269,1,0.87445879,0.800000012
2/1/2005,2/7/2005,Susan Schmidt Bies,569,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0.08268331,0,0.519500792,0.098283932,0,0.180967242,191.8,91.121,3.49,2.4,2.5,90.893,14100.244,9.3,197.78,2.919708029,2.529603494,3.501208915,15.85600162,-4.301075269,1,0.87445879,0.800000012
2/1/2005,2/11/2005,Ben S. Bernanke,570,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0.104518667,0.4404715,0.300589383,0,0,191.8,91.121,3.49,2.4,2.5,90.893,14100.244,9.3,197.78,2.919708029,2.529603494,3.501208915,15.85600162,-4.301075269,1,0.87445879,0.800000012
2/1/2005,2/24/2005,Ben S. Bernanke,571,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0.46592316,0,0.353985965,0,0,191.8,91.121,3.49,2.4,2.5,90.893,14100.244,9.3,197.78,2.919708029,2.529603494,3.501208915,15.85600162,-4.301075269,1,0.87445879,0.800000012
2/1/2005,2/28/2005,Mark W. Olson,572,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Low,,,,,,,,,,0,0.32846716,0,0,0.259854019,0.194160581,191.8,91.121,3.49,2.4,2.5,90.893,14100.244,9.3,197.78,2.919708029,2.529603494,3.501208915,15.85600162,-4.301075269,1,0.87445879,0.800000012
3/1/2005,3/2/2005,Edward M. Gramlich,573,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0.600116074,0,0.164828792,0,0,193.3,91.392,3.59,2.39,2.63,90.893,14100.244,9.1,201.34,3.052250388,2.650122549,3.501208915,15.80907917,-9.89010989,1,0.87445879,0.800000012
3/1/2005,3/8/2005,Ben S. Bernanke,574,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Low,,,,,,,,,,0,0.602359474,0,0,0,0,193.3,91.392,3.59,2.39,2.63,90.893,14100.244,9.1,201.34,3.052250388,2.650122549,3.501208915,15.80907917,-9.89010989,1,0.87445879,0.800000012
3/1/2005,3/10/2005,Alan Greenspan,575,3,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Low,,,,,,,,,,0.080020651,0.476510078,0,0.323180169,0,0,193.3,91.392,3.59,2.39,2.63,90.893,14100.244,9.1,201.34,3.052250388,2.650122549,3.501208915,15.80907917,-9.89010989,1,0.87445879,0.800000012
3/1/2005,3/10/2005,Ben S. Bernanke,576,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,Low,,,,,,,,,,0,0.599808991,0,0.227634504,0,0,193.3,91.392,3.59,2.39,2.63,90.893,14100.244,9.1,201.34,3.052250388,2.650122549,3.501208915,15.80907917,-9.89010989,1,0.87445879,0.800000012
3/1/2005,3/11/2005,Alan Greenspan,577,3,,0.76,0,0,0.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0.092280388,0,0,0,0.171251103,0.614906847,193.3,91.392,3.59,2.39,2.63,90.893,14100.244,9.1,201.34,3.052250388,2.650122549,3.501208915,15.80907917,-9.89010989,1,0.87445879,0.800000012
3/1/2005,3/14/2005,Susan Schmidt Bies,578,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0,0,0,0,0.817340076,193.3,91.392,3.59,2.39,2.63,90.893,14100.244,9.1,201.34,3.052250388,2.650122549,3.501208915,15.80907917,-9.89010989,1,0.87445879,0.800000012
3/1/2005,3/18/2005,Alan Greenspan,579,3,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Low,,,,,,,,,,0,0,0,0.160071939,0.594424486,0.124100722,193.3,91.392,3.59,2.39,2.63,90.893,14100.244,9.1,201.34,3.052250388,2.650122549,3.501208915,15.80907917,-9.89010989,1,0.87445879,0.800000012
3/1/2005,3/30/2005,Ben S. Bernanke,580,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,Low,,,,,,,,,,0.384903878,0.117205814,0.389592111,0,0,0,193.3,91.392,3.59,2.39,2.63,90.893,14100.244,9.1,201.34,3.052250388,2.650122549,3.501208915,15.80907917,-9.89010989,1,0.87445879,0.800000012
3/1/2005,3/31/2005,Susan Schmidt Bies,581,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Low,,,,,,,,,,0,0,0,0,0,0.650233507,193.3,91.392,3.59,2.39,2.63,90.893,14100.244,9.1,201.34,3.052250388,2.650122549,3.501208915,15.80907917,-9.89010989,1,0.87445879,0.800000012
4/1/2005,4/5/2005,Alan Greenspan,582,3,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Low,,,,,,,,,,0,0.680971682,0,0.205668017,0,0,194.6,91.654,3.75,2.83,2.79,91.525,14177.163,8.9,203.82,3.391572456,2.761472494,3.29037622,15.37631243,-7.865168539,1,0.87445879,0.800000012
4/1/2005,4/8/2005,Alan Greenspan,583,3,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Low,,,,,,,,,,0.121212125,0,0,0.176767677,0.486111104,0.141414136,194.6,91.654,3.75,2.83,2.79,91.525,14177.163,8.9,203.82,3.391572456,2.761472494,3.29037622,15.37631243,-7.865168539,1,0.87445879,0.800000012
